ISIC_Detailed,MainActivityDescription,ISIC_Section,Typical_Capital_TZS,Count,Sector_Name
4741,UUZAJI WA PHONE ACCESSORIES KWA JUMLA NA REJAREJA,G,10211500.0,2,Wholesale & retail trade
4741,UUZAJI WA PHONE ACCESSORIES KWA REJAREJA,G,4829000.0,5,Wholesale & retail trade
4741,UUZAJI WA PHONE ACCESSORIES REJAREJA NA UTENGENEZAJI SIMU,G,2465000.0,1,Wholesale & retail trade
4741,UUZAJI WA PHONE NA MAKAVA YA SIMU,G,47877000.0,1,Wholesale & retail trade
4741,UUZAJI WA REDIO REJA REJA,G,6807000.0,1,Wholesale & retail trade
4741,UUZAJI WA SAA ZA MIKONONI REJAREJA,G,1220000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIM REJAREJA,G,5852000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU,G,6976000.0,14,Wholesale & retail trade
4741,"UUZAJI WA SIMU , TV , FRIDGE",G,1552000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU AINA ZOTE REJAREJA,G,11478000.0,7,Wholesale & retail trade
4741,UUZAJI WA SIMU KWA REJAREJA,G,536000.0,3,Wholesale & retail trade
4741,UUZAJI WA SIMU KWS REJAREJA,G,37548000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU MPYA NA VIFAA VYAKE,G,268000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA AACESSORIES ZAKE,G,1090000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESORIES ZA SIMU,G,30397000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESSORIES,G,18837000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESSORIES KWA REJAREJA,G,963000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESSORIES ZA SIMU KEWA REJAREJA,G,792000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESSORIES ZA SIMU KWA REJAREJA,G,4606000.0,3,Wholesale & retail trade
4741,UUZAJI WA SIMU NA ACCESSORIES ZAKE KWA REJAREJA,G,3712000.0,2,Wholesale & retail trade
4741,UUZAJI WA SIMU NA COMPUTER,G,10817000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA COVERS,G,15885000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA PHONE ACCESSORIES,G,1551000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU NA PHONE ACCESSORIES KWA REJAREJA,G,3937500.0,4,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYA SIMU,G,17331000.0,7,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYA SIMU REJA REJA,G,5603000.0,2,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYA SIMU REJAREJA,G,10959000.0,5,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYA UMEME,G,22460500.0,2,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYAKE,G,6043000.0,9,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYAKE KWA REJAREJA,G,1780500.0,4,Wholesale & retail trade
4741,UUZAJI WA SIMU NA VIFAA VYAKE REJAREJA,G,6656000.0,3,Wholesale & retail trade
4741,UUZAJI WA SIMU REJA REJA,G,10099500.0,2,Wholesale & retail trade
4741,UUZAJI WA SIMU REJAREJA,G,3227000.0,35,Wholesale & retail trade
4741,UUZAJI WA SIMU USED NA MPYA KWA REJAREJA,G,4925000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU ZA  MKONONI,G,472000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU ZA INFIX KWA REJAREJA,G,14172000.0,1,Wholesale & retail trade
4741,UUZAJI WA SIMU ZA MKONONI,G,1402000.0,3,Wholesale & retail trade
4741,UUZAJI WA SIMU ZA MKONONI REJAREJA,G,2639000.0,10,Wholesale & retail trade
4741,UUZAJI WA SIMU ZA SAMSUNG REJAREJA,G,13187000.0,1,Wholesale & retail trade
4741,UUZAJI WA SPARE ZA SIMU REJAREJA,G,5713000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFA MCHANGANYIKO VYA ELEKTRONIKI,G,263000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA COMPUTER,G,133000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA  SIMU KWA REJAREJA,G,2314000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTA REJA REJA,G,6438000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTER,G,5402000.0,6,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTER & ACCESORIES REJAREJA,G,95169000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTER NA MATENGENEZO,G,16217000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTER REJA REJA,G,3976000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA COMPUTER REJAREJA,G,4052000.0,6,Wholesale & retail trade
4741,"UUZAJI WA VIFAA VYA COMPUTER, CAMERAS",G,506000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELECTRONIC,G,4101000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELECTRONIC REJAREJA,G,5339500.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELECTRONIC SIMU NA KOMPYUTA MPAKATO,G,1228000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELECTRONIKI REJAREJA,G,1002000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELEKRONIKI REJAREJA,G,9818000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA ELEKTRONIKI,G,17311000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA KIELECTRONIC,G,1441500.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA KIELECTRONIC LA COMPYUTA,G,1808000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA KIELEKTRONIKI,G,12174000.0,4,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA KIELEKTRONIKI REJAREJA,G,8361000.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA LAPTOP REJAREJA,G,121000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA MAWASILIANO,G,9327000.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA MAWASILIANO REJAREJA,G,8499000.0,4,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA MICHEZO,G,279000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA MICHEZO KWA REJAREJA,G,3676000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA MUZIKI,G,1109000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA REJAREJA VYA MAWASILIANO,G,6894000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIM  REJAREJA,G,3000000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU,G,3657500.0,36,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU KWA JUMLA NA REJAREJA,G,209634000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU KWA REJAREJA,G,1222000.0,7,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU KWA REJAREJA NA JUMLA,G,10912000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU NA COMPUTER,G,40897000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU NA MATENGENEZO YA SIMU,G,3038000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU NA SIMU,G,236000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU NA SIMU REJAREJA,G,1086500.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU NA VYA UMEME REJAREJA,G,6923000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU REJA REJA,G,13768000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU REJAREJA,G,2715500.0,38,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA SIMU ZA MKONONI REJAREJA,G,569000.0,1,Wholesale & retail trade
4741,"UUZAJI WA VIFAA VYA SIMU, SPEAKERS, HEADPHONES",G,6509000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UJENZI NA KIELEKTRONIKI,G,7257000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME,G,496500.0,6,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME JUMLA NA REJAREJA,G,752000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME KWA REJAREJA,G,3215000.0,2,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME NA MAWASILIANO REJAREJA,G,3046000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME NA USALAMA REJAREJA,G,486000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA UMEME REJAREJA,G,828500.0,8,Wholesale & retail trade
4741,"UUZAJI WA VIFAA VYA UMEME, INTERNET CAFE AND LIBRARY",G,7191000.0,1,Wholesale & retail trade
4741,UUZAJI WA VIFAA VYA. SIM  REJAREJA,G,12781000.0,1,Wholesale & retail trade
